ip,date_time,request,step,session,user_id
220-244-144-238-qld.,09/May/2005:14:45:10,/richlands/javascript/menu.js,16,892,892
cpe-147-10-88-128.ql,10/May/2005:08:58:50,/richlands/javascript/menu.js,3,910,910
pollux.usq.edu.au,10/May/2005:15:00:42,/richlands/javascript/menu.js,1,934,934
cpe-138-130-222-62.q,10/May/2005:16:41:50,/richlands/javascript/menu.js,25,944,944
cpe-143-238-165-225.,11/May/2005:14:43:36,/richlands/javascript/menu.js,9,971,971
c210-49-39-196.rochd,11/May/2005:15:38:58,/richlands/javascript/menu.js,4,973,973
cor6-ppp1753.for.dsl,11/May/2005:18:28:44,/richlands/javascript/menu.js,9,983,983
222-152-19-116.jetst,12/May/2005:06:15:01,/richlands/javascript/menu.js,3,999,999
222-152-19-116.jetst,12/May/2005:07:51:00,/richlands/javascript/menu.js,3,1002,1002
222-152-19-116.jetst,12/May/2005:07:51:48,/richlands/javascript/menu.js,6,1002,1002
222-152-19-116.jetst,12/May/2005:08:02:06,/richlands/javascript/menu.js,4,1004,1004
222-152-19-116.jetst,12/May/2005:08:02:15,/richlands/javascript/menu.js,7,1004,1004
222-152-19-116.jetst,12/May/2005:08:03:10,/richlands/javascript/menu.js,10,1004,1004
222-152-19-116.jetst,12/May/2005:08:05:41,/richlands/javascript/menu.js,3,1006,1006
c210-49-39-196.rochd,12/May/2005:21:13:41,/richlands/javascript/menu.js,2,1032,1032
bri-pow-pr3.tpgi.com,13/May/2005:10:46:24,/richlands/javascript/menu.js,4,1048,1048
bri-pow-pr3.tpgi.com,13/May/2005:12:41:21,/richlands/javascript/menu.js,2,1050,1050
203.51.231.107,13/May/2005:15:14:11,/richlands/javascript/menu.js,4,1053,1053
capilano-link.bne.co,13/May/2005:16:23:31,/richlands/javascript/menu.js,4,1060,1060
sxpp-p-144-139-125-1,15/May/2005:10:31:41,/richlands/javascript/menu.js,10,1147,1147
visp.inabox.net,16/May/2005:07:34:22,/richlands/javascript/menu.js,5,1188,1188
cpe-203-45-186-150.q,16/May/2005:10:08:00,/richlands/javascript/menu.js,4,1193,1193
cpe-203-45-186-150.q,16/May/2005:10:11:16,/richlands/javascript/menu.js,10,1193,1193
cpe-203-51-234-80.ql,16/May/2005:18:02:56,/richlands/javascript/menu.js,7,1235,1235
144.139.173.13,16/May/2005:18:11:44,/richlands/javascript/menu.js,7,1236,1236
cpe-61-9-215-49.qld.,17/May/2005:10:01:21,/richlands/javascript/menu.js,4,1254,1254
cpe-61-9-215-49.qld.,17/May/2005:10:16:20,/richlands/javascript/menu.js,4,1256,1256
210-50-195-198.cust.,18/May/2005:09:11:12,/richlands/javascript/menu.js,5,1296,1296
220-253-92-188.qld.n,18/May/2005:14:32:00,/richlands/javascript/menu.js,4,1310,1310
220-253-92-188.qld.n,18/May/2005:15:02:51,/richlands/javascript/menu.js,4,1317,1317
60-240-146-3.tpgi.co,19/May/2005:07:25:18,/richlands/javascript/menu.js,4,1336,1336
b3894.static.pacific,19/May/2005:08:04:06,/richlands/javascript/menu.js,4,1338,1338
b3894.static.pacific,19/May/2005:13:28:56,/richlands/javascript/menu.js,4,1362,1362
b3894.static.pacific,19/May/2005:13:36:48,/richlands/javascript/menu.js,2,1365,1365
cpe-147-10-88-128.ql,19/May/2005:17:17:15,/richlands/javascript/menu.js,6,1377,1377
cpe-60-231-87-156.ql,20/May/2005:09:02:06,/richlands/javascript/menu.js,11,1398,1398
visp.inabox.net,20/May/2005:10:08:44,/richlands/javascript/menu.js,3,1406,1406
cpe-60-226-13-14.qld,22/May/2005:14:15:31,/richlands/javascript/menu.js,15,1495,1495
220.239.64.242.optus,23/May/2005:08:01:57,/richlands/javascript/menu.js,6,1543,1543
c220-237-94-169.ipsw,23/May/2005:20:24:05,/richlands/javascript/menu.js,5,1572,1572
cpe-203-51-237-213.q,24/May/2005:16:37:44,/richlands/javascript/menu.js,4,1626,1626
fw2.delphiauto.com,25/May/2005:06:58:17,/richlands/javascript/menu.js,3,1654,1654
cpe-203-45-189-19.ql,25/May/2005:09:22:21,/richlands/javascript/menu.js,4,1657,1657
cpe-203-45-189-19.ql,25/May/2005:09:38:41,/richlands/javascript/menu.js,3,1666,1666
203.48.64.146,25/May/2005:09:48:27,/richlands/javascript/menu.js,4,1668,1668
cpe-60-231-60-233.ql,25/May/2005:21:57:21,/richlands/javascript/menu.js,6,1705,1705
cpe-203-45-189-19.ql,26/May/2005:00:14:00,/richlands/javascript/menu.js,4,1708,1708
d220-236-9-147.dsl.n,26/May/2005:14:14:55,/richlands/javascript/menu.js,4,1754,1754
cpe-144-131-212-106.,29/May/2005:12:03:43,/richlands/javascript/menu.js,13,1887,1887
cpe-141-168-108-251.,30/May/2005:13:52:24,/richlands/javascript/menu.js,1,1911,1911
156.a.001.brs.iprimu,19/Apr/2005:09:02:15,/richlands/services,7,14,14
lj2352.inktomisearch,20/Apr/2005:04:24:17,/richlands/services,1,75,75
114.a.001.brs.iprimu,21/Apr/2005:23:45:03,/richlands/services,23,152,152
d220-237-199-183.dsl,23/Apr/2005:20:40:14,/richlands/services,10,226,226
209.167.50.22,24/Apr/2005:15:05:42,/richlands/services,17,245,245
adsl-1-076.qld.dft.c,27/Apr/2005:20:02:25,/richlands/services,9,381,381
211.27.167.207,28/Apr/2005:22:49:16,/richlands/services,16,435,435
lj2352.inktomisearch,29/Apr/2005:08:19:50,/richlands/services,1,464,464
8-9745.san2.attens.n,04/May/2005:23:02:27,/richlands/services,23,662,662
lj2352.inktomisearch,07/May/2005:00:17:46,/richlands/services,1,788,788
egspd42466.ask.com,07/May/2005:03:16:00,/richlands/services,2,794,794
cr1.sensis.com.au,07/May/2005:19:11:18,/richlands/services,16,822,822
castor.usq.edu.au,10/May/2005:15:01:20,/richlands/services,1,935,935
cor6-ppp1753.for.dsl,11/May/2005:18:32:43,/richlands/services,16,983,983
203.51.231.107,13/May/2005:15:15:35,/richlands/services,11,1053,1053
capilano-link.bne.co,13/May/2005:16:23:55,/richlands/services,6,1060,1060
lj2352.inktomisearch,14/May/2005:12:17:57,/richlands/services,1,1107,1107
sxpp-p-144-139-125-1,15/May/2005:10:32:52,/richlands/services,11,1147,1147
visp.inabox.net,16/May/2005:07:35:23,/richlands/services,19,1188,1188
220-253-92-188.qld.n,18/May/2005:14:32:45,/richlands/services,5,1310,1310
60-240-146-3.tpgi.co,19/May/2005:07:26:11,/richlands/services,5,1336,1336
cpe-60-231-87-156.ql,20/May/2005:09:02:29,/richlands/services,12,1398,1398
220.239.64.242.optus,23/May/2005:08:02:28,/richlands/services,7,1543,1543
lj2352.inktomisearch,24/May/2005:01:35:53,/richlands/services,1,1584,1584
egspd42466.ask.com,25/May/2005:18:04:02,/richlands/services,2,1700,1700
cr1.sensis.com.au,29/May/2005:05:29:03,/richlands/services,21,1878,1878
cpe-144-131-212-106.,29/May/2005:12:11:26,/richlands/services,39,1887,1887
cpe-144-131-212-106.,29/May/2005:12:13:55,/richlands/services,49,1887,1887
156.a.001.brs.iprimu,19/Apr/2005:09:02:17,/richlands/services/,8,14,14
lj2352.inktomisearch,20/Apr/2005:04:24:18,/richlands/services/,1,77,77
114.a.001.brs.iprimu,21/Apr/2005:23:45:04,/richlands/services/,24,152,152
msnbot.msn.com,22/Apr/2005:03:10:16,/richlands/services/,8,154,154
d220-237-199-183.dsl,23/Apr/2005:20:40:17,/richlands/services/,11,226,226
209.167.50.22,24/Apr/2005:15:05:27,/richlands/services/,16,245,245
adsl-1-076.qld.dft.c,27/Apr/2005:20:02:25,/richlands/services/,10,381,381
211.27.167.207,28/Apr/2005:22:49:17,/richlands/services/,17,435,435
lj2352.inktomisearch,29/Apr/2005:08:19:50,/richlands/services/,2,464,464
8-9745.san2.attens.n,04/May/2005:23:01:26,/richlands/services/,19,662,662
lj2352.inktomisearch,07/May/2005:00:17:46,/richlands/services/,2,788,788
egspd42466.ask.com,07/May/2005:03:16:21,/richlands/services/,3,794,794
cr1.sensis.com.au,07/May/2005:19:10:59,/richlands/services/,15,822,822
msnbot.msn.com,09/May/2005:12:23:09,/richlands/services/,2,880,880
pollux.usq.edu.au,10/May/2005:15:01:20,/richlands/services/,1,936,936
cpe-143-238-165-225.,11/May/2005:14:44:52,/richlands/services/,17,971,971
cor6-ppp1753.for.dsl,11/May/2005:18:32:43,/richlands/services/,17,983,983
209.152.183.217,13/May/2005:04:32:47,/richlands/services/,1,1045,1045
209.152.183.217,13/May/2005:04:32:49,/richlands/services/,2,1045,1045
203.51.231.107,13/May/2005:15:15:35,/richlands/services/,12,1053,1053
capilano-link.bne.co,13/May/2005:16:23:55,/richlands/services/,7,1060,1060
lj2352.inktomisearch,14/May/2005:12:17:58,/richlands/services/,2,1107,1107
sxpp-p-144-139-125-1,15/May/2005:10:32:53,/richlands/services/,12,1147,1147
visp.inabox.net,16/May/2005:07:35:23,/richlands/services/,20,1188,1188
220-253-92-188.qld.n,18/May/2005:14:32:46,/richlands/services/,6,1310,1310
60-240-146-3.tpgi.co,19/May/2005:07:26:11,/richlands/services/,6,1336,1336
cpe-60-231-87-156.ql,20/May/2005:09:02:29,/richlands/services/,13,1398,1398
220.239.64.242.optus,23/May/2005:08:02:28,/richlands/services/,8,1543,1543
msnbot.msn.com,24/May/2005:00:05:05,/richlands/services/,2,1582,1582
lj2352.inktomisearch,24/May/2005:01:36:02,/richlands/services/,2,1584,1584
msnbot.msn.com,25/May/2005:01:55:02,/richlands/services/,2,1642,1642
egspd42466.ask.com,25/May/2005:18:04:05,/richlands/services/,3,1700,1700
cr1.sensis.com.au,29/May/2005:05:28:32,/richlands/services/,19,1878,1878
cpe-144-131-212-106.,29/May/2005:12:11:26,/richlands/services/,40,1887,1887
156.a.001.brs.iprimu,19/Apr/2005:09:01:44,/richlands/services/plans,5,14,14
msnbot.msn.com,19/Apr/2005:11:05:17,/richlands/services/plans,1,24,24
lj2283.inktomisearch,20/Apr/2005:10:48:06,/richlands/services/plans,1,96,96
cpe-203-51-219-235.q,21/Apr/2005:17:40:24,/richlands/services/plans,7,142,142
cpe-203-51-219-235.q,21/Apr/2005:17:43:17,/richlands/services/plans,17,142,142
209.167.50.22,24/Apr/2005:15:06:57,/richlands/services/plans,22,245,245
lj2283.inktomisearch,29/Apr/2005:16:57:40,/richlands/services/plans,1,498,498
msnbot.msn.com,03/May/2005:07:48:21,/richlands/services/plans,6,591,591
8-9745.san2.attens.n,04/May/2005:23:01:42,/richlands/services/plans,20,662,662
lj2283.inktomisearch,07/May/2005:12:19:56,/richlands/services/plans,1,811,811
cr1.sensis.com.au,07/May/2005:19:12:53,/richlands/services/plans,20,822,822
egspd42466.ask.com,07/May/2005:19:48:20,/richlands/services/plans,2,824,824
cpe-139-168-171-67.q,09/May/2005:12:14:35,/richlands/services/plans,13,877,877
220-244-144-238-qld.,09/May/2005:14:45:24,/richlands/services/plans,17,892,892
cpe-143-238-165-225.,11/May/2005:14:44:59,/richlands/services/plans,18,971,971
lj2283.inktomisearch,15/May/2005:00:20:54,/richlands/services/plans,1,1129,1129
cpe-203-45-186-150.q,16/May/2005:10:08:09,/richlands/services/plans,7,1193,1193
cpe-203-51-234-80.ql,16/May/2005:18:04:34,/richlands/services/plans,22,1235,1235
msnbot.msn.com,17/May/2005:02:01:05,/richlands/services/plans,2,1247,1247
cpe-61-9-215-49.qld.,17/May/2005:10:01:58,/richlands/services/plans,7,1254,1254
cpe-61-9-215-49.qld.,17/May/2005:10:16:38,/richlands/services/plans,5,1256,1256
b3894.static.pacific,19/May/2005:08:04:32,/richlands/services/plans,7,1338,1338
b3894.static.pacific,19/May/2005:13:29:03,/richlands/services/plans,5,1362,1362
lj2283.inktomisearch,22/May/2005:15:05:34,/richlands/services/plans,1,1498,1498
fw2.delphiauto.com,25/May/2005:06:58:14,/richlands/services/plans,1,1654,1654
egspd42466.ask.com,26/May/2005:11:21:40,/richlands/services/plans,1,1746,1746
cr1.sensis.com.au,29/May/2005:05:30:36,/richlands/services/plans,26,1878,1878
156.a.001.brs.iprimu,19/Apr/2005:09:01:45,/richlands/services/plans/,6,14,14
msnbot.msn.com,19/Apr/2005:11:26:50,/richlands/services/plans/,2,24,24
lj2283.inktomisearch,20/Apr/2005:10:48:06,/richlands/services/plans/,2,96,96
cpe-203-51-219-235.q,21/Apr/2005:17:40:24,/richlands/services/plans/,8,142,142
cpe-203-51-219-235.q,21/Apr/2005:17:43:17,/richlands/services/plans/,18,142,142
209.167.50.22,24/Apr/2005:15:07:57,/richlands/services/plans/,26,245,245
lj2283.inktomisearch,29/Apr/2005:16:57:41,/richlands/services/plans/,2,498,498
msnbot.msn.com,03/May/2005:07:56:53,/richlands/services/plans/,7,591,591
8-9745.san2.attens.n,04/May/2005:23:02:13,/richlands/services/plans/,22,662,662
lj2283.inktomisearch,07/May/2005:12:20:09,/richlands/services/plans/,2,811,811
cr1.sensis.com.au,07/May/2005:19:13:21,/richlands/services/plans/,22,822,822
egspd42466.ask.com,07/May/2005:19:48:35,/richlands/services/plans/,3,824,824
cpe-139-168-171-67.q,09/May/2005:12:14:35,/richlands/services/plans/,14,877,877
220-244-144-238-qld.,09/May/2005:14:45:24,/richlands/services/plans/,18,892,892
cpe-143-238-165-225.,11/May/2005:14:44:59,/richlands/services/plans/,19,971,971
209.152.183.217,14/May/2005:09:43:56,/richlands/services/plans/,1,1102,1102
209.152.183.217,14/May/2005:09:43:58,/richlands/services/plans/,2,1102,1102
lj2283.inktomisearch,15/May/2005:00:20:55,/richlands/services/plans/,2,1129,1129
cpe-203-45-186-150.q,16/May/2005:10:08:09,/richlands/services/plans/,8,1193,1193
cpe-203-45-186-150.q,16/May/2005:10:11:16,/richlands/services/plans/,9,1193,1193
cpe-203-51-234-80.ql,16/May/2005:18:04:35,/richlands/services/plans/,23,1235,1235
msnbot.msn.com,17/May/2005:02:05:49,/richlands/services/plans/,3,1247,1247
cpe-61-9-215-49.qld.,17/May/2005:10:01:59,/richlands/services/plans/,8,1254,1254
cpe-61-9-215-49.qld.,17/May/2005:10:16:39,/richlands/services/plans/,6,1256,1256
b3894.static.pacific,19/May/2005:08:04:33,/richlands/services/plans/,8,1338,1338
b3894.static.pacific,19/May/2005:13:29:03,/richlands/services/plans/,6,1362,1362
b3894.static.pacific,19/May/2005:13:36:56,/richlands/services/plans/,3,1365,1365
lj2283.inktomisearch,22/May/2005:15:05:36,/richlands/services/plans/,2,1498,1498
fw2.delphiauto.com,25/May/2005:06:58:15,/richlands/services/plans/,2,1654,1654
cpe-203-51-237-213.q,26/May/2005:09:46:21,/richlands/services/plans/,6,1738,1738
egspd42466.ask.com,26/May/2005:11:22:02,/richlands/services/plans/,2,1746,1746
cr1.sensis.com.au,29/May/2005:05:30:56,/richlands/services/plans/,27,1878,1878
msnbot.msn.com,19/Apr/2005:07:51:04,/richlands/services/printing,3,7,7
156.a.001.brs.iprimu,19/Apr/2005:09:03:01,/richlands/services/printing,9,14,14
156.a.001.brs.iprimu,19/Apr/2005:09:03:26,/richlands/services/printing,11,14,14
lj2449.inktomisearch,20/Apr/2005:04:24:21,/richlands/services/printing,1,80,80
d220-237-199-183.dsl,23/Apr/2005:20:40:26,/richlands/services/printing,12,226,226
d220-237-199-183.dsl,23/Apr/2005:20:41:06,/richlands/services/printing,14,226,226
d220-237-199-183.dsl,23/Apr/2005:20:41:19,/richlands/services/printing,15,226,226
d220-237-199-183.dsl,23/Apr/2005:20:41:30,/richlands/services/printing,16,226,226
209.167.50.22,24/Apr/2005:15:06:42,/richlands/services/printing,21,245,245
lj2449.inktomisearch,28/Apr/2005:23:37:04,/richlands/services/printing,1,440,440
msnbot.msn.com,02/May/2005:20:30:00,/richlands/services/printing,1,586,586
8-9745.san2.attens.n,04/May/2005:23:01:56,/richlands/services/printing,21,662,662
lj2449.inktomisearch,06/May/2005:12:35:49,/richlands/services/printing,1,736,736
cr1.sensis.com.au,07/May/2005:19:12:32,/richlands/services/printing,19,822,822
egspd42466.ask.com,08/May/2005:04:18:31,/richlands/services/printing,2,842,842
cpe-139-168-171-67.q,09/May/2005:12:13:01,/richlands/services/printing,11,877,877
cpe-143-238-165-225.,11/May/2005:14:44:08,/richlands/services/printing,14,971,971
cor6-ppp1753.for.dsl,11/May/2005:18:29:08,/richlands/services/printing,10,983,983
cor6-ppp1753.for.dsl,11/May/2005:18:32:58,/richlands/services/printing,18,983,983
cor6-ppp1753.for.dsl,11/May/2005:18:33:16,/richlands/services/printing,19,983,983
cor6-ppp1753.for.dsl,11/May/2005:18:33:25,/richlands/services/printing,20,983,983
203.51.231.107,13/May/2005:15:15:50,/richlands/services/printing,13,1053,1053
203.51.231.107,13/May/2005:15:16:04,/richlands/services/printing,15,1053,1053
lj2449.inktomisearch,14/May/2005:00:35:52,/richlands/services/printing,1,1085,1085
sxpp-p-144-139-125-1,15/May/2005:10:33:11,/richlands/services/printing,13,1147,1147
visp.inabox.net,16/May/2005:07:35:27,/richlands/services/printing,22,1188,1188
cpe-203-45-186-150.q,16/May/2005:10:08:06,/richlands/services/printing,5,1193,1193
msnbot.msn.com,16/May/2005:13:51:31,/richlands/services/printing,1,1216,1216
cpe-203-51-234-80.ql,16/May/2005:18:05:25,/richlands/services/printing,25,1235,1235
msnbot.msn.com,16/May/2005:18:57:56,/richlands/services/printing,1,1237,1237
b3894.static.pacific,19/May/2005:08:04:22,/richlands/services/printing,5,1338,1338
lj2449.inktomisearch,21/May/2005:12:36:00,/richlands/services/printing,1,1459,1459
egspd42466.ask.com,27/May/2005:09:42:58,/richlands/services/printing,2,1799,1799
lj2449.inktomisearch,29/May/2005:00:36:01,/richlands/services/printing,1,1870,1870
cr1.sensis.com.au,29/May/2005:05:30:02,/richlands/services/printing,24,1878,1878
cpe-144-131-212-106.,29/May/2005:12:11:48,/richlands/services/printing,41,1887,1887
cpe-144-131-212-106.,29/May/2005:12:13:58,/richlands/services/printing,50,1887,1887
cpe-144-131-212-106.,29/May/2005:12:14:06,/richlands/services/printing,51,1887,1887
cpe-144-131-212-106.,29/May/2005:12:14:12,/richlands/services/printing,52,1887,1887
cpe-144-131-212-106.,29/May/2005:12:14:21,/richlands/services/printing,53,1887,1887
msnbot.msn.com,31/May/2005:07:28:57,/richlands/services/printing,2,1933,1933
msnbot.msn.com,19/Apr/2005:08:18:30,/richlands/services/printing/,2,11,11
156.a.001.brs.iprimu,19/Apr/2005:09:03:02,/richlands/services/printing/,10,14,14
lj2449.inktomisearch,20/Apr/2005:04:24:21,/richlands/services/printing/,2,80,80
d220-237-199-183.dsl,23/Apr/2005:20:40:26,/richlands/services/printing/,13,226,226
209.167.50.22,24/Apr/2005:15:07:42,/richlands/services/printing/,25,245,245
lj2449.inktomisearch,28/Apr/2005:23:37:04,/richlands/services/printing/,2,440,440
msnbot.msn.com,02/May/2005:20:32:30,/richlands/services/printing/,2,586,586
8-9745.san2.attens.n,04/May/2005:23:04:01,/richlands/services/printing/,29,662,662
lj2449.inktomisearch,06/May/2005:12:35:50,/richlands/services/printing/,2,736,736
cr1.sensis.com.au,07/May/2005:19:13:06,/richlands/services/printing/,21,822,822
egspd42466.ask.com,08/May/2005:04:18:38,/richlands/services/printing/,3,842,842
cpe-139-168-171-67.q,09/May/2005:12:13:02,/richlands/services/printing/,12,877,877
cpe-143-238-165-225.,11/May/2005:14:44:08,/richlands/services/printing/,15,971,971
cor6-ppp1753.for.dsl,11/May/2005:18:29:08,/richlands/services/printing/,11,983,983
203.51.231.107,13/May/2005:15:15:51,/richlands/services/printing/,14,1053,1053
lj2449.inktomisearch,14/May/2005:00:35:53,/richlands/services/printing/,2,1085,1085
sxpp-p-144-139-125-1,15/May/2005:10:33:11,/richlands/services/printing/,14,1147,1147
visp.inabox.net,16/May/2005:07:35:27,/richlands/services/printing/,23,1188,1188
cpe-203-45-186-150.q,16/May/2005:10:08:06,/richlands/services/printing/,6,1193,1193
msnbot.msn.com,16/May/2005:13:55:20,/richlands/services/printing/,1,1218,1218
cpe-203-51-234-80.ql,16/May/2005:18:05:26,/richlands/services/printing/,26,1235,1235
msnbot.msn.com,16/May/2005:19:14:30,/richlands/services/printing/,2,1237,1237
209.152.183.217,19/May/2005:07:07:12,/richlands/services/printing/,1,1331,1331
209.152.183.217,19/May/2005:07:07:17,/richlands/services/printing/,2,1331,1331
b3894.static.pacific,19/May/2005:08:04:22,/richlands/services/printing/,6,1338,1338
lj2449.inktomisearch,21/May/2005:12:36:00,/richlands/services/printing/,2,1459,1459
egspd42466.ask.com,27/May/2005:09:43:03,/richlands/services/printing/,3,1799,1799
lj2449.inktomisearch,29/May/2005:00:36:02,/richlands/services/printing/,2,1870,1870
cr1.sensis.com.au,29/May/2005:05:30:19,/richlands/services/printing/,25,1878,1878
cpe-144-131-212-106.,29/May/2005:12:11:48,/richlands/services/printing/,42,1887,1887
msnbot.msn.com,31/May/2005:07:36:34,/richlands/services/printing/,3,1933,1933
j2439.inktomisearch.,18/Apr/2005:21:16:54,/robots.txt,1,1,1
lj2436.inktomisearch,19/Apr/2005:07:42:48,/robots.txt,1,4,4
msnbot.msn.com,19/Apr/2005:07:51:02,/robots.txt,1,7,7
lj2436.inktomisearch,19/Apr/2005:07:55:29,/robots.txt,1,8,8
lj2434.inktomisearch,19/Apr/2005:09:16:52,/robots.txt,1,16,16
lj2434.inktomisearch,19/Apr/2005:12:32:08,/robots.txt,1,27,27
lj2434.inktomisearch,19/Apr/2005:12:53:37,/robots.txt,1,31,31
lj2434.inktomisearch,19/Apr/2005:13:14:52,/robots.txt,1,33,33
lj2434.inktomisearch,19/Apr/2005:15:34:24,/robots.txt,1,41,41
lj2434.inktomisearch,19/Apr/2005:16:48:25,/robots.txt,1,46,46
lj2434.inktomisearch,19/Apr/2005:17:32:01,/robots.txt,1,49,49
lj2434.inktomisearch,19/Apr/2005:18:26:37,/robots.txt,1,51,51
lj2452.inktomisearch,19/Apr/2005:18:30:47,/robots.txt,1,53,53
lj2434.inktomisearch,19/Apr/2005:22:17:27,/robots.txt,1,56,56
lj2434.inktomisearch,19/Apr/2005:23:45:12,/robots.txt,1,62,62
lj2434.inktomisearch,20/Apr/2005:02:25:17,/robots.txt,1,66,66
crawl-66-249-66-137.,20/Apr/2005:03:08:19,/robots.txt,1,69,69
lj2434.inktomisearch,20/Apr/2005:04:24:09,/robots.txt,1,70,70
crawl-66-249-71-73.g,20/Apr/2005:04:49:10,/robots.txt,1,81,81
lj2434.inktomisearch,20/Apr/2005:05:26:20,/robots.txt,1,82,82
lj2434.inktomisearch,20/Apr/2005:07:21:01,/robots.txt,1,84,84
lj2434.inktomisearch,20/Apr/2005:07:40:52,/robots.txt,1,87,87
crawl-66-249-66-137.,20/Apr/2005:18:59:52,/robots.txt,1,91,91
lj2434.inktomisearch,20/Apr/2005:10:48:05,/robots.txt,1,95,95
lj2435.inktomisearch,20/Apr/2005:11:24:32,/robots.txt,1,99,99
crawl-66-249-66-137.,20/Apr/2005:16:26:40,/robots.txt,1,110,110
crawl-66-249-66-137.,20/Apr/2005:22:45:43,/robots.txt,1,113,113
msnbot.msn.com,21/Apr/2005:00:51:29,/robots.txt,1,114,114
crawl-66-249-66-137.,21/Apr/2005:06:37:41,/robots.txt,1,115,115
lj1012.inktomisearch,21/Apr/2005:09:38:47,/robots.txt,1,117,117
msnbot.msn.com,21/Apr/2005:12:39:09,/robots.txt,1,123,123
lj1012.inktomisearch,21/Apr/2005:13:48:15,/robots.txt,1,128,128
lj1012.inktomisearch,21/Apr/2005:14:51:34,/robots.txt,1,133,133
crawl-66-249-66-137.,21/Apr/2005:17:19:08,/robots.txt,1,141,141
msnbot.msn.com,21/Apr/2005:23:25:55,/robots.txt,1,151,151
msnbot.msn.com,22/Apr/2005:06:58:56,/robots.txt,2,156,156
crawl-66-249-66-137.,22/Apr/2005:08:07:45,/robots.txt,1,159,159
